0.1,0.8,,,
-0.36,0.8,,,873
-2.78E-17,0.8,,,
1.35,0.8,,,
-0.41,0.8,,,
1.23,0.8,,,
-0.05,0.8,,,
1.35,0.8,,,
1.14,0.8,,,
1.06,0.8,,,
1.08,0.8,,,
1.17,0.8,,,
1.09,0.8,,,
0.06,0.8,,,
1.26,0.8,,,
0.04,0.8,,,
1.23,0.8,,,
-0.14,0.8,,,
1.14,0.8,,,
1.23,0.8,,,
-0.28,0.8,,,
1.07,0.8,,,
-0.15,0.8,,,
1.1,0.8,,,
0.13,0.8,,,
-0.04,0.8,,,
1.09,0.8,,,
1.09,0.8,,,
1.08,0.8,,,
0.04,0.8,,,
1.35,0.8,,,
1.17,0.8,,,
1.2,0.8,,,
1.22,0.8,,,
1.21,0.8,,,
0.1,0.8,,,
0.88,0.8,,,
0.01,0.8,,,
0.97,0.8,,,
1.43,0.8,,,
1.14,0.8,,,
1.21,0.8,,,
1.38,0.8,,,
0.01,0.8,,,
1.1,0.8,,,
-0.04,0.8,,,
-0.07,0.8,,,
1.02,0.8,,,
1.26,0.8,,,
1.07,0.8,,,
1.22,0.8,,,
0.12,0.8,,,
1,0.8,,,
1.53,0.8,,,
1.42,0.8,,,
1.19,0.8,,,
1.47,0.8,,,
1.31,0.8,,,
1.21,0.8,,,
0.07,0.8,,,
-0.19,0.8,,,
1,0.8,,,
1.43,0.8,,,
1.01,0.8,,,
0.14,0.8,,,
1.1,0.8,,,
1.91E-17,0.8,,,
-0.19,0.8,,,
1.13,0.8,,,
-0.06,0.8,,,
1.5,0.8,,,
-0.07,0.8,,,
1.27,0.8,,,
0.99,0.8,,,
1.27,0.8,,,
-0.02,0.8,,,
1.61,0.8,,,
1.19,0.8,,,
1.23,0.8,,,
1.36,0.8,,,
1.28,0.8,,,
1.66,0.8,,,
1,0.8,,,
0.98,0.8,,,
0.12,0.8,,,
1.22,0.8,,,
1.13,0.8,,,
1.03,0.8,,,
-0.19,0.8,,,
1.4,0.8,,,
1.25,0.8,,,
0.01,0.8,,,
1.14,0.8,,,
-0.12,0.8,,,
1.04,0.8,,,
1.1,0.8,,,
1.59,0.8,,,
1.11,0.8,,,
1.11,0.8,,,
0.04,0.8,,,
1.01,0.8,,,
0.96,0.8,,,
0.93,0.8,,,
0.14,0.8,,,
-0.19,0.8,,,
1.02,0.8,,,
0.1,0.8,,,
1.18,0.8,,,
-0.23,0.8,,,
1.27,0.8,,,
1.25,0.8,,,
1.46,0.8,,,
0.09,0.8,,,
1.11,0.8,,,
1.31,0.8,,,
1.18,0.8,,,
1.11,0.8,,,
1.05,0.8,,,
1.39,0.8,,,
1.17,0.8,,,
1.17,0.8,,,
1.11,0.8,,,
0.99,0.8,,,
1.13,0.8,,,
1.14,0.8,,,
1.13,0.8,,,
1.08,0.8,,,
1.25,0.8,,,
-0.06,0.8,,,
1.11,0.8,,,
-0.01,0.8,,,
1.18,0.8,,,
1.28,0.8,,,
0.95,0.8,,,
1.15,0.8,,,
1.31,0.8,,,
1.13,0.8,,,
1.14,0.8,,,
1.04,0.8,,,
-0.04,0.8,,,
1.66,0.8,,,
0.93,0.8,,,
-0.3,0.8,,,
1.08,0.8,,,
1.37,0.8,,,
1.23,0.8,,,
0.03,0.8,,,
1.33,0.8,,,
-0.02,0.8,,,
0.13,0.8,,,
1.24,0.8,,,
-0.09,0.8,,,
1.23,0.8,,,
1.07,0.8,,,
1.11,0.8,,,
1.07,0.8,,,
-0.01,0.8,,,
1.03,0.8,,,
0.94,0.8,,,
1.18,0.8,,,
1.35,0.8,,,
1.23,0.8,,,
-0.33,0.8,,,
0.04,0.8,,,
1.17,0.8,,,
1.2,0.8,,,
1.09,0.8,,,
1.21,0.8,,,
1.18,0.8,,,
1.21,0.8,,,
0.13,0.8,,,
0.98,0.8,,,
1.21,0.8,,,
0.02,0.8,,,
1.16,0.8,,,
0.13,0.8,,,
1.07,0.8,,,
1.07,0.8,,,
0.99,0.8,,,
1.26,0.8,,,
0.97,0.8,,,
1.05,0.8,,,
1,0.8,,,
0.13,0.8,,,
1.36,0.8,,,
1.18,0.8,,,
-0.02,0.8,,,
0.99,0.8,,,
1.2,0.8,,,
1.2,0.8,,,
-0.05,0.8,,,
1.08,0.8,,,
0.93,0.8,,,
1.31,0.8,,,
1.16,0.8,,,
-0.17,0.8,,,
1.52,0.8,,,
-0.04,0.8,,,
-0.01,0.8,,,
-0.13,0.8,,,
1.07,0.8,,,
-0.04,0.8,,,
1.45,0.8,,,
1.16,0.8,,,
1.05,0.8,,,
1.01,0.8,,,
1.22,0.8,,,
1.05,0.8,,,
1.45,0.8,,,
1.15,0.8,,,
0.05,0.8,,,
1.24,0.8,,,
1.1,0.8,,,
1.51,0.8,,,
0.03,0.8,,,
-0.11,0.8,,,
1.45,0.8,,,
1.61,0.8,,,
1.16,0.8,,,
1.21,0.8,,,
1.19,0.8,,,
1.44,0.8,,,
1.24,0.8,,,
0.98,0.8,,,
-2.78E-17,0.8,,,
1.13,0.8,,,
0.15,0.8,,,
-0.03,0.8,,,
1.12,0.8,,,
1.35,0.8,,,
1.26,0.8,,,
1.34,0.8,,,
1.49,0.8,,,
1.28,0.8,,,
1.35,0.8,,,
1.18,0.8,,,
1.2,0.8,,,
1.08,0.8,,,
1.14,0.8,,,
1.04,0.8,,,
1.14,0.8,,,
1.46,0.8,,,
0.85,0.8,,,
1.23,0.8,,,
1,0.8,,,
1.09,0.8,,,
0.18,0.8,,,
1.3,0.8,,,
1.06,0.8,,,
1.2,0.8,,,
1.32,0.8,,,
1.18,0.8,,,
1.13,0.8,,,
1.19,0.8,,,
1.11,0.8,,,
1.37,0.8,,,
0.04,0.8,,,
1.15,0.8,,,
1.16,0.8,,,
0.9,0.8,,,
1.21,0.8,,,
1.29,0.8,,,
1.22,0.8,,,
1.3,0.8,,,
1.25,0.8,,,
1.25,0.8,,,
1.22,0.8,,,
-0.11,0.8,,,
1.19,0.8,,,
1.24,0.8,,,
1.17,0.8,,,
1.34,0.8,,,
1.28,0.8,,,
0.01,0.8,,,
1.29,0.8,,,
1.05,0.8,,,
1.18,0.8,,,
1.56,0.8,,,
1.18,0.8,,,
1.19,0.8,,,
0.01,0.8,,,
0.05,0.8,,,
-0.31,0.8,,,
1.08,0.8,,,
1.24,0.8,,,
1.19,0.8,,,
1.3,0.8,,,
1.16,0.8,,,
1.42,0.8,,,
0.06,0.8,,,
1.49,0.8,,,
1.06,0.8,,,
1.04,0.8,,,
1.04,0.8,,,
1.07,0.8,,,
1.04,0.8,,,
1.2,0.8,,,
1,0.8,,,
1.18,0.8,,,
0.96,0.8,,,
0.99,0.8,,,
1.22,0.8,,,
1.18,0.8,,,
1.24,0.8,,,
1.39,0.8,,,
1.23,0.8,,,
0.96,0.8,,,
0.03,0.8,,,
1.19,0.8,,,
1.11,0.8,,,
0.94,0.8,,,
1.06,0.8,,,
1.18,0.8,,,
1.29,0.8,,,
1.38,0.8,,,
1.37,0.8,,,
1.14,0.8,,,
1.03,0.8,,,
1.19,0.8,,,
1.2,0.8,,,
1.11,0.8,,,
1.13,0.8,,,
-0.27,0.8,,,
1.51,0.8,,,
1.09,0.8,,,
0.14,0.8,,,
1.09,0.8,,,
1.27,0.8,,,
1.29,0.8,,,
1.08,0.8,,,
1.17,0.8,,,
1.35,0.8,,,
0.93,0.8,,,
1.22,0.8,,,
1.28,0.8,,,
1.22,0.8,,,
1.26,0.8,,,
0.94,0.8,,,
1.57,0.8,,,
1.01,0.8,,,
1.14,0.8,,,
1.06,0.8,,,
1.39,0.8,,,
1.19,0.8,,,
1.02,0.8,,,
1.41,0.8,,,
1.28,0.8,,,
1.13,0.8,,,
1.48,0.8,,,
1.23,0.8,,,
1.15,0.8,,,
1.2,0.8,,,
1.04,0.8,,,
-0.03,0.8,,,
-0.04,0.8,,,
1.09,0.8,,,
1.47,0.8,,,
1.01,0.8,,,
1.23,0.8,,,
1.1,0.8,,,
1.11,0.8,,,
1.39,0.8,,,
1.15,0.8,,,
1.33,0.8,,,
0.93,0.8,,,
1.04,0.8,,,
1.11,0.8,,,
1.21,0.8,,,
1.07,0.8,,,
0.16,0.8,,,
1.25,0.8,,,
1.05,0.8,,,
1.27,0.8,,,
1.12,0.8,,,
1.07,0.8,,,
1.38,0.8,,,
1.1,0.8,,,
0.17,0.8,,,
1.17,0.8,,,
-0.11,0.8,,,
1.26,0.8,,,
1.21,0.8,,,
1.15,0.8,,,
1.43,0.8,,,
1.27,0.8,,,
1.19,0.8,,,
0.1,0.8,,,
0.99,0.8,,,
0.02,0.8,,,
1.03,0.8,,,
1.44,0.8,,,
-0.02,0.8,,,
0.2,0.8,,,
1.12,0.8,,,
-0.32,0.8,,,
1.25,0.8,,,
1.37,0.8,,,
1.18,0.8,,,
1.2,0.8,,,
0.13,0.8,,,
0.2,0.8,,,
0.98,0.8,,,
1.07,0.8,,,
1.05,0.8,,,
0.98,0.8,,,
-2.78E-17,0.8,,,
1.06,0.8,,,
1.07,0.8,,,
-0.09,0.8,,,
0.02,0.8,,,
1.14,0.8,,,
1.36,0.8,,,
1.23,0.8,,,
1.25,0.8,,,
1.14,0.8,,,
-0.02,0.8,,,
1,0.8,,,
0.01,0.8,,,
0.94,0.8,,,
1,0.8,,,
1.26,0.8,,,
1.06,0.8,,,
1,0.8,,,
1.26,0.8,,,
1.1,0.8,,,
1.3,0.8,,,
1.11,0.8,,,
0.97,0.8,,,
0.08,0.8,,,
1.69,0.8,,,
1.04,0.8,,,
-0.01,0.8,,,
1.07,0.8,,,
1.44,0.8,,,
1.24,0.8,,,
1.1,0.8,,,
-0.19,0.8,,,
1.25,0.8,,,
1.14,0.8,,,
1.28,0.8,,,
1.05,0.8,,,
1.49,0.8,,,
1.15,0.8,,,
1.1,0.8,,,
1.16,0.8,,,
1.06,0.8,,,
1.21,0.8,,,
-0.01,0.8,,,
1.08,0.8,,,
0.08,0.8,,,
1.03,0.8,,,
1,0.8,,,
1.01,0.8,,,
0,0.8,,,
1.29,0.8,,,
1.03,0.8,,,
0.03,0.8,,,
1.37,0.8,,,
1.01,0.8,,,
-0.05,0.8,,,
0.07,0.8,,,
-0.21,0.8,,,
1.12,0.8,,,
1.34,0.8,,,
0.14,0.8,,,
1.11,0.8,,,
1.33,0.8,,,
1.37,0.8,,,
-0.07,0.8,,,
1.21,0.8,,,
1.24,0.8,,,
1.04,0.8,,,
1.4,0.8,,,
1.15,0.8,,,
1.13,0.8,,,
0.99,0.8,,,
1.04,0.8,,,
1.1,0.8,,,
0.04,0.8,,,
1.55,0.8,,,
-0.04,0.8,,,
1.02,0.8,,,
0.05,0.8,,,
1.11,0.8,,,
0.06,0.8,,,
1.07,0.8,,,
1.41,0.8,,,
1.24,0.8,,,
1.24,0.8,,,
0.99,0.8,,,
1.16,0.8,,,
1.23,0.8,,,
1.23,0.8,,,
1.25,0.8,,,
1.09,0.8,,,
1.01,0.8,,,
1.08,0.8,,,
1.28,0.8,,,
1.27,0.8,,,
-0.03,0.8,,,
1.11,0.8,,,
0.07,0.8,,,
1.28,0.8,,,
1.35,0.8,,,
-0.2,0.8,,,
-0.12,0.8,,,
1.03,0.8,,,
0.01,0.8,,,
1.19,0.8,,,
1.21,0.8,,,
1.39,0.8,,,
1.22,0.8,,,
0.08,0.8,,,
1.38,0.8,,,
-0.12,0.8,,,
1.19,0.8,,,
1.26,0.8,,,
0.24,0.8,,,
1.12,0.8,,,
-0.17,0.8,,,
1.06,0.8,,,
1.3,0.8,,,
1.33,0.8,,,
-0.07,0.8,,,
0,0.8,,,
1,0.8,,,
1.37,0.8,,,
1.15,0.8,,,
1.13,0.8,,,
1.18,0.8,,,
0.19,0.8,,,
-0.35,0.8,,,
0.02,0.8,,,
1.14,0.8,,,
1.02,0.8,,,
1.18,0.8,,,
1.21,0.8,,,
1.2,0.8,,,
1.01,0.8,,,
1.11,0.8,,,
1.01,0.8,,,
0.93,0.8,,,
1.47,0.8,,,
1.21,0.8,,,
1.12,0.8,,,
-0.1,0.8,,,
1,0.8,,,
-0.21,0.8,,,
1.13,0.8,,,
1.18,0.8,,,
-0.05,0.8,,,
1.01,0.8,,,
1.13,0.8,,,
-0.14,0.8,,,
1.21,0.8,,,
1.25,0.8,,,
1.1,0.8,,,
-0.33,0.8,,,
0.16,0.8,,,
1.45,0.8,,,
-0.23,0.8,,,
1.45,0.8,,,
1.11,0.8,,,
1.07,0.8,,,
0.07,0.8,,,
1.39,0.8,,,
1.42,0.8,,,
1.37,0.8,,,
1.22,0.8,,,
1.31,0.8,,,
1.58,0.8,,,
1.3,0.8,,,
1.31,0.8,,,
0.02,0.8,,,
1.04,0.8,,,
1.11,0.8,,,
-0.05,0.8,,,
1.2,0.8,,,
-0.04,0.8,,,
1.12,0.8,,,
0.03,0.8,,,
-0.07,0.8,,,
1.21,0.8,,,
0.04,0.8,,,
1.15,0.8,,,
1.08,0.8,,,
0.06,0.8,,,
1.38,0.8,,,
-0.12,0.8,,,
1,0.8,,,
1.26,0.8,,,
-0.05,0.8,,,
0.87,0.8,,,
1.08,0.8,,,
0.97,0.8,,,
1.31,0.8,,,
0.01,0.8,,,
1.09,0.8,,,
1.04,0.8,,,
1.1,0.8,,,
1,0.8,,,
1.34,0.8,,,
1.19,0.8,,,
-0.13,0.8,,,
1.27,0.8,,,
1.35,0.8,,,
1.28,0.8,,,
1.03,0.8,,,
1.15,0.8,,,
1.22,0.8,,,
1.12,0.8,,,
-0.14,0.8,,,
1.26,0.8,,,
1.53,0.8,,,
1.22,0.8,,,
1.07,0.8,,,
1.15,0.8,,,
0.12,0.8,,,
-0.02,0.8,,,
0.99,0.8,,,
1.27,0.8,,,
0.98,0.8,,,
1.54,0.8,,,
1.14,0.8,,,
1.27,0.8,,,
0.97,0.8,,,
0.99,0.8,,,
1.31,0.8,,,
1.17,0.8,,,
1.27,0.8,,,
-0.06,0.8,,,
0.02,0.8,,,
1.57,0.8,,,
1.21,0.8,,,
1.2,0.8,,,
0.14,0.8,,,
1.17,0.8,,,
1.51,0.8,,,
-0.02,0.8,,,
1.4,0.8,,,
1.38,0.8,,,
1.31,0.8,,,
0.97,0.8,,,
1.11,0.8,,,
1.11,0.8,,,
1.24,0.8,,,
0.97,0.8,,,
0.06,0.8,,,
1.04,0.8,,,
1.05,0.8,,,
1.02,0.8,,,
-0.06,0.8,,,
1.22,0.8,,,
1.25,0.8,,,
1.12,0.8,,,
0.07,0.8,,,
1.31,0.8,,,
1.12,0.8,,,
1.04,0.8,,,
1.21,0.8,,,
0.05,0.8,,,
-0.03,0.8,,,
1.25,0.8,,,
1.09,0.8,,,
1.1,0.8,,,
1.18,0.8,,,
1.29,0.8,,,
1.19,0.8,,,
1.07,0.8,,,
1.29,0.8,,,
1.19,0.8,,,
1.29,0.8,,,
1.19,0.8,,,
-0.02,0.8,,,
-0.04,0.8,,,
1.11,0.8,,,
-0.12,0.8,,,
1.05,0.8,,,
0.11,0.8,,,
1.07,0.8,,,
1.02,0.8,,,
1.09,0.8,,,
1.28,0.8,,,
1.27,0.8,,,
1.4,0.8,,,
1.09,0.8,,,
-0.14,0.8,,,
1.39,0.8,,,
1.03,0.8,,,
1.06,0.8,,,
-0.04,0.8,,,
1.33,0.8,,,
0.99,0.8,,,
1.02,0.8,,,
1.04,0.8,,,
1.19,0.8,,,
-0.01,0.8,,,
1.11,0.8,,,
1.23,0.8,,,
2.08E-17,0.8,,,
1.24,0.8,,,
0.1,0.8,,,
0.18,0.8,,,
1.64,0.8,,,
1.22,0.8,,,
-0.02,0.8,,,
1.01,0.8,,,
1.31,0.8,,,
0.97,0.8,,,
1.33,0.8,,,
1.4,0.8,,,
1.16,0.8,,,
1.25,0.8,,,
1.3,0.8,,,
1.23,0.8,,,
1.16,0.8,,,
1.13,0.8,,,
