-2.7755575615628914e-17,0.8
-0.15999999999999998,0.8
-0.31999999999999995,0.8
-0.45999999999999996,0.8
-0.009999999999999953,0.8
-0.43000000000000005,0.8
-0.17,0.8
-0.3,0.8
-0.26,0.8
-0.1,0.8
-0.15000000000000008,0.8
-0.30999999999999994,0.8
-0.33999999999999997,0.8
-0.25999999999999995,0.8
-0.1499999999999999,0.8
-0.12999999999999998,0.8
-0.029999999999999943,0.8
-0.39,0.8
-0.21,0.8
0.010000000000000009,0.8
-0.44,0.8
-0.12,0.8
-0.07999999999999999,0.8
-0.30999999999999994,0.8
-0.15000000000000002,0.8
-0.3,0.8
-0.39000000000000007,0.8
-0.30999999999999994,0.8
-0.39,0.8
-0.15999999999999995,0.8
-0.4,0.8
-0.06,0.8
1.07,0.8
-0.26999999999999996,0.8
-0.07,0.8
-0.27,0.8
-0.08999999999999997,0.8
1.07,0.8
-0.54,0.8
0.1400000000000001,0.8
-0.23000000000000007,0.8
-0.31999999999999995,0.8
-0.15999999999999998,0.8
-0.12,0.8
-0.12000000000000002,0.8
-0.01999999999999999,0.8
-0.25,0.8
-0.15999999999999998,0.8
2.7755575615628914e-17,0.8
-0.13,0.8
-0.19,0.8
-0.15,0.8
-0.37000000000000005,0.8
-0.27,0.8
-0.31000000000000005,0.8
-0.12,0.8
-0.12000000000000002,0.8
-0.12999999999999998,0.8
-0.05999999999999994,0.8
-0.36000000000000004,0.8
-0.39000000000000007,0.8
-0.31,0.8
-0.52,0.8
-0.08999999999999996,0.8
-0.30000000000000004,0.8
-0.32,0.8
-0.05999999999999994,0.8
-0.23999999999999994,0.8
0.08000000000000004,0.8
-0.3,0.8
-0.24999999999999997,0.8
-0.10000000000000002,0.8
-0.28,0.8
-0.25000000000000006,0.8
-0.08000000000000003,0.8
-0.14,0.8
-0.27,0.8
-0.16999999999999998,0.8
-0.21000000000000002,0.8
-0.26,0.8
-0.31999999999999995,0.8
-0.25,0.8
-0.15000000000000002,0.8
-0.32,0.8
-0.31999999999999995,0.8
-0.21,0.8
-0.21999999999999997,0.8
-0.13999999999999999,0.8
-0.09000000000000011,0.8
-0.18999999999999997,0.8
-0.5,0.8
-0.08000000000000002,0.8
-0.20999999999999996,0.8
-0.14999999999999994,0.8
-0.19,0.8
-0.07000000000000002,0.8
-0.06999999999999995,0.8
-0.26,0.8
-0.26,0.8
-0.4,0.8
-0.29,0.8
-5.551115123125783e-17,0.8
-0.32000000000000006,0.8
-0.42000000000000004,0.8
-0.17000000000000004,0.8
-0.11000000000000001,0.8
1.05,0.8
-0.26,0.8
-0.20000000000000004,0.8
-0.37,0.8
-0.25,0.8
-0.18000000000000005,0.8
-0.13999999999999999,0.8
-0.15000000000000005,0.8
-0.44000000000000006,0.8
-0.17999999999999997,0.8
-0.05999999999999999,0.8
-0.45999999999999996,0.8
-0.24999999999999994,0.8
-0.16999999999999998,0.8
1.0699999999999998,0.8
0.12999999999999998,0.8
-0.11000000000000004,0.8
-0.21000000000000008,0.8
-0.13,0.8
-0.24,0.8
-0.31999999999999995,0.8
-0.20000000000000012,0.8
-0.25,0.8
-0.26,0.8
-0.34,0.8
-0.05999999999999997,0.8
-0.30999999999999994,0.8
-0.29000000000000004,0.8
-0.37999999999999995,0.8
-0.39,0.8
-0.24999999999999994,0.8
-0.030000000000000027,0.8
-0.21000000000000013,0.8
-0.32,0.8
-0.10999999999999993,0.8
-0.32000000000000006,0.8
-0.04999999999999996,0.8
-0.04999999999999988,0.8
-0.29,0.8
-0.22999999999999998,0.8
-0.17,0.8
-0.29000000000000004,0.8
-0.12000000000000005,0.8
-0.21999999999999995,0.8
-0.11999999999999997,0.8
-0.25000000000000006,0.8
-0.39000000000000007,0.8
-0.03999999999999998,0.8
-0.31,0.8
-0.21,0.8
-0.15999999999999998,0.8
-0.18,0.8
-0.07000000000000003,0.8
-0.44999999999999996,0.8
-0.28,0.8
-0.05999999999999993,0.8
-0.13999999999999999,0.8
-0.21999999999999997,0.8
-0.35000000000000003,0.8
-0.27,0.8
-0.37,0.8
-0.3400000000000001,0.8
-0.35,0.8
-0.14999999999999997,0.8
-0.24000000000000002,0.8
-0.10000000000000009,0.8
0.12000000000000002,0.8
-0.07999999999999999,0.8
-0.10999999999999997,0.8
-0.23000000000000012,0.8
-0.14999999999999994,0.8
-0.050000000000000044,0.8
-0.030000000000000047,0.8
-0.29,0.8
-0.26,0.8
-0.28,0.8
-0.38,0.8
-0.2,0.8
-0.2,0.8
-0.4,0.8
-0.20000000000000004,0.8
-0.27999999999999997,0.8
-0.39,0.8
-0.45,0.8
-0.18000000000000002,0.8
-0.13000000000000006,0.8
-0.44999999999999996,0.8
-0.22,0.8
-0.040000000000000036,0.8
-0.11999999999999997,0.8
-0.45,0.8
-0.15999999999999992,0.8
-0.11999999999999994,0.8
-0.14999999999999997,0.8
-0.36,0.8
-0.29,0.8
-0.11999999999999997,0.8
-0.16000000000000003,0.8
0.12999999999999998,0.8
-0.020000000000000004,0.8
-0.36,0.8
-0.16000000000000003,0.8
-0.23,0.8
-0.09999999999999991,0.8
-0.32,0.8
-0.17,0.8
-0.18,0.8
-0.19999999999999998,0.8
-0.009999999999999995,0.8
0.009999999999999953,0.8
-0.15000000000000002,0.8
-0.29000000000000004,0.8
-0.09999999999999998,0.8
-0.19000000000000003,0.8
-0.14999999999999994,0.8
-0.41000000000000003,0.8
-0.019999999999999976,0.8
-0.2699999999999999,0.8
-0.19,0.8
-0.37,0.8
0.08000000000000003,0.8
-0.3,0.8
-0.27,0.8
-0.14999999999999997,0.8
-0.00999999999999994,0.8
-0.19,0.8
-0.12,0.8
-0.26,0.8
-0.10999999999999999,0.8
-0.36000000000000004,0.8
-0.060000000000000026,0.8
-0.17000000000000007,0.8
-0.09000000000000005,0.8
0.049999999999999996,0.8
-0.2,0.8
-0.10000000000000003,0.8
-0.33999999999999997,0.8
-0.27999999999999997,0.8
-0.36999999999999994,0.8
0.08000000000000007,0.8
-0.48000000000000004,0.8
-0.23999999999999996,0.8
-0.38,0.8
-0.22000000000000003,0.8
-0.3700000000000001,0.8
1.17,0.8
-0.38,0.8
-0.15,0.8
-0.49000000000000005,0.8
-0.45,0.8
-0.23000000000000004,0.8
-0.19999999999999996,0.8
-0.2,0.8
-0.15000000000000002,0.8
-0.38,0.8
-0.07999999999999996,0.8
-0.11999999999999998,0.8
-0.2099999999999999,0.8
-0.45,0.8
-0.17,0.8
-0.5,0.8
-0.27,0.8
-0.18999999999999995,0.8
-0.07000000000000012,0.8
-0.02999999999999997,0.8
-0.24,0.8
-0.31999999999999995,0.8
-0.37,0.8
-0.25,0.8
-0.3,0.8
0.030000000000000006,0.8
-0.37,0.8
-0.37,0.8
-0.08000000000000004,0.8
-0.21000000000000002,0.8
-0.25,0.8
-0.14000000000000007,0.8
-0.039999999999999966,0.8
-0.05999999999999997,0.8
-0.18000000000000008,0.8
0.09000000000000002,0.8
-0.25,0.8
-0.26000000000000006,0.8
-0.06,0.8
-0.39,0.8
-0.49000000000000005,0.8
-0.24,0.8
-0.27,0.8
1.09,0.8
-0.30000000000000004,0.8
-0.22999999999999993,0.8
-0.15000000000000002,0.8
-0.37000000000000005,0.8
-0.030000000000000047,0.8
1.02,0.8
-0.37,0.8
-0.26,0.8
-0.48,0.8
-0.13,0.8
-0.42999999999999994,0.8
0.04000000000000001,0.8
-0.36000000000000004,0.8
-0.2999999999999999,0.8
0.05999999999999997,0.8
-5.551115123125783e-17,0.8
-0.36,0.8
-0.47000000000000003,0.8
-0.35000000000000003,0.8
-0.30000000000000004,0.8
-0.32,0.8
-0.30000000000000004,0.8
-0.30999999999999994,0.8
-0.1,0.8
-0.08999999999999996,0.8
-0.44,0.8
-0.18,0.8
-0.30000000000000004,0.8
-0.04999999999999998,0.8
-0.18,0.8
-0.08999999999999997,0.8
-0.18,0.8
-0.29,0.8
-0.03999999999999999,0.8
-0.21000000000000002,0.8
-0.43999999999999995,0.8
0.11,0.8
-0.18,0.8
-0.07,0.8
-0.10999999999999999,0.8
-0.44,0.8
-0.11999999999999995,0.8
-0.26,0.8
-0.1499999999999999,0.8
-0.19000000000000003,0.8
-0.12999999999999998,0.8
-0.13999999999999999,0.8
-0.24999999999999997,0.8
-0.37,0.8
-0.09000000000000005,0.8
-0.21999999999999997,0.8
-0.19999999999999993,0.8
-0.20000000000000004,0.8
-0.36,0.8
-0.3600000000000001,0.8
-0.32,0.8
-0.22999999999999995,0.8
-0.2,0.8
-0.48,0.8
-0.28,0.8
-0.04999999999999999,0.8
-0.15,0.8
-0.31,0.8
-0.05999999999999999,0.8
-0.13999999999999993,0.8
-0.27,0.8
-0.32,0.8
-0.35,0.8
-0.47,0.8
-0.39999999999999997,0.8
-0.30000000000000004,0.8
-0.12000000000000005,0.8
-0.22000000000000008,0.8
-0.12999999999999998,0.8
-0.11999999999999994,0.8
-0.19999999999999998,0.8
-0.54,0.8
-0.18000000000000002,0.8
-0.21,0.8
-0.31999999999999995,0.8
-0.14999999999999994,0.8
-0.15,0.8
-0.42,0.8
-0.21000000000000005,0.8
-0.34,0.8
0.07000000000000006,0.8
-0.10000000000000003,0.8
0.05,0.8
-0.16999999999999993,0.8
-0.28,0.8
-0.18000000000000002,0.8
-0.21999999999999997,0.8
-0.07,0.8
-0.42000000000000004,0.8
-0.22999999999999995,0.8
-0.35000000000000003,0.8
-0.33000000000000007,0.8
-0.16000000000000003,0.8
-0.4,0.8
0.010000000000000064,0.8
-0.4,0.8
-0.07,0.8
-0.19000000000000003,0.8
-0.19999999999999996,0.8
0.019999999999999893,0.8
-0.45000000000000007,0.8
-0.20000000000000007,0.8
-0.1999999999999999,0.8
-0.38000000000000006,0.8
-0.44,0.8
-0.27999999999999997,0.8
